RecordedDate,profile_id,lang_x,WFC,age,gender,employment_status,industry,industry_other,local_migrant,migrate_alone_family,state_of_origin,has_benefit,wage_type_x,num_family_members,current_wage,answer_history,design_history,wage,alpha_logit_1.mean,alpha_logit_1.std,mu_logit_1.mean,mu_logit_1.std
1/30/25 10:33,56966a7c-7003-4b22-934a-22fba299bcb3,English,Savli,52,Male,Informal,Construction,,local,,,No,Monthly,6,12000,"['0', '1', '0', '1', '1', '0', '0', '1', '1', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('17300'), 'wage_a': Decimal('10600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('11700'), 'wage_a': Decimal('6400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('9600'), 'wage_a': Decimal('15000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('11100'), 'wage_a': Decimal('16800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('11800'), 'wage_a': Decimal('7900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('8700'), 'wage_a': Decimal('12000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('6500'), 'wage_a': Decimal('8400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('7700'), 'wage_a': Decimal('6300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('15000'), 'wage_a': Decimal('12600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('11000'), 'wage_a': Decimal('10000')}]",12000,0.25260166,0.205522707,3.418680628,2.447706459
1/30/25 10:36,72650134-9c0c-4cf5-8127-5540c6b64828,English,Savli,34,Male,Formal,Steel + Cement,,local,,,Yes,Monthly,3,25000,"['1', '1', '0', '1', '0', '1', '0', '1', '1', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('34400'), 'wage_a': Decimal('19900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('27500'), 'wage_a': Decimal('20500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('30700'), 'wage_a': Decimal('24800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('21300'), 'wage_a': Decimal('16600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('21400'), 'wage_a': Decimal('26700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('32800'), 'wage_a': Decimal('27800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14000'), 'wage_a': Decimal('15500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('24400'), 'wage_a': Decimal('26100')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20300'), 'wage_a': Decimal('17800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('21800'), 'wage_a': Decimal('23800')}]",25000,0.111928049,0.130341081,5.698678893,2.80529994
1/30/25 12:54,c890a24b-4013-4685-9c59-663654fe9403,Hindi,Navi Mumbai,35,Male,Informal,Construction,,migrant,alone,Uttar Pradesh,No,Monthly,8,20000,"['0', '1', '0', '1', '1', '0', '0', '1', '1', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('16300'), 'wage_a': Decimal('23800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('24700'), 'wage_a': Decimal('28600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('13600'), 'wage_a': Decimal('18200')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19700'), 'wage_a': Decimal('16200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('24300'), 'wage_a': Decimal('28500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('11400'), 'wage_a': Decimal('17500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('21600'), 'wage_a': Decimal('24700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('25400'), 'wage_a': Decimal('30000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('18100'), 'wage_a': Decimal('13200')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('27300'), 'wage_a': Decimal('22600')}]",20000,0.156132324,0.136369669,5.909531268,2.736319197
1/30/25 12:58,ada0e6bc-f743-4903-868d-31d7c98064f3,Hindi,Navi Mumbai,34,Male,Informal,Chemical,,migrant,family,Uttar Pradesh,Yes,Monthly,6,22000,"['1', '0', '0', '0', '0', '1', '1', '1', '0', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('22600'), 'wage_a': Decimal('13500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('12600'), 'wage_a': Decimal('17500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('30900'), 'wage_a': Decimal('27400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('29200'), 'wage_a': Decimal('21600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('15000'), 'wage_a': Decimal('19400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('21400'), 'wage_a': Decimal('14600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('25400'), 'wage_a': Decimal('30000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('25500'), 'wage_a': Decimal('32800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('15400'), 'wage_a': Decimal('21900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('22400'), 'wage_a': Decimal('16100')}]",22000,0.259953067,0.155802696,5.732543675,2.838846446
1/30/25 13:02,b63f7964-0255-4df1-aede-d158a021c2c3,Hindi,Navi Mumbai,34,Male,Formal,Chemical,,migrant,family,Uttar Pradesh,Partly,Monthly,6,22000,"['1', '1', '1', '1', '1', '0', '1', '1', '1', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20400'), 'wage_a': Decimal('12500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19200'), 'wage_a': Decimal('14400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('21300'), 'wage_a': Decimal('25900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('22900'), 'wage_a': Decimal('29700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19900'), 'wage_a': Decimal('14700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('30100'), 'wage_a': Decimal('23000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20100'), 'wage_a': Decimal('14400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('19900'), 'wage_a': Decimal('28700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19900'), 'wage_a': Decimal('11700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('17500'), 'wage_a': Decimal('24900')}]",22000,0.289143106,0.168988276,5.009913181,2.932016935
1/30/25 13:14,ef13cd07-25cf-4d1b-bef5-fe42ab6ffc2e,Hindi,Navi Mumbai,26,Male,Formal,Construction,,migrant,family,Uttar Pradesh,No,Monthly,4,14000,"['0', '1', '0', '0', '0', '1', '1', '1', '1', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('11100'), 'wage_a': Decimal('19100')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('13500'), 'wage_a': Decimal('19500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19200'), 'wage_a': Decimal('12300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('18200'), 'wage_a': Decimal('11000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19300'), 'wage_a': Decimal('10800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('10700'), 'wage_a': Decimal('21000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('16400'), 'wage_a': Decimal('7400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('14700'), 'wage_a': Decimal('7000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19200'), 'wage_a': Decimal('9700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20900'), 'wage_a': Decimal('10700')}]",14000,0.584862354,0.167462587,5.369885609,2.821995298
1/30/25 13:20,a09084fb-9c6c-49ab-92f3-853d49a729c8,Hindi,Navi Mumbai,42,Male,Informal,Other,Colour product company ,migrant,alone,Madhya Pradesh,No,Monthly,5,16000,"['1', '1', '1', '1', '1', '0', '1', '0', '0', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('13700'), 'wage_a': Decimal('8500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('23900'), 'wage_a': Decimal('17200')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('15300'), 'wage_a': Decimal('12900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('11800'), 'wage_a': Decimal('10400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('21600'), 'wage_a': Decimal('23600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('14900'), 'wage_a': Decimal('13100')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('19000'), 'wage_a': Decimal('21600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('12900'), 'wage_a': Decimal('15600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('10800'), 'wage_a': Decimal('9300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('11300'), 'wage_a': Decimal('9500')}]",16000,0.197471959,0.175641037,5.292445771,2.951074754
2/4/25 11:34,0bb051ba-e523-4143-bb8a-c1e3ddb87bb2,Hindi,Bhosari,43,Male,Formal,Automotive,,migrant,family,Maharashtra,Yes,Monthly,5,17000,"['1', '1', '1', '0', '1', '1', '0', '1', '1', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19300'), 'wage_a': Decimal('11700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('15000'), 'wage_a': Decimal('12300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('13500'), 'wage_a': Decimal('11700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('12800'), 'wage_a': Decimal('15500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('16000'), 'wage_a': Decimal('17500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('21800'), 'wage_a': Decimal('19600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('24000'), 'wage_a': Decimal('21800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('22600'), 'wage_a': Decimal('19400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('22000'), 'wage_a': Decimal('18400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('16200'), 'wage_a': Decimal('14100')}]",17000,0.103493875,0.1336451,6.249279526,2.876797454
2/4/25 11:38,77e919ad-efc1-48de-beee-4187150c249c,Hindi,Bhosari,26,Male,Formal,Automotive,,migrant,alone,Maharashtra,No,Monthly,4,20000,"['1', '0', '0', '0', '0', '0', '0', '1', '1', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('26800'), 'wage_a': Decimal('16800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('19000'), 'wage_a': Decimal('27200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14700'), 'wage_a': Decimal('18300')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('24900'), 'wage_a': Decimal('28000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('26200'), 'wage_a': Decimal('24000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('13500'), 'wage_a': Decimal('15300')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('20800'), 'wage_a': Decimal('24900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('18300'), 'wage_a': Decimal('16100')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('12500'), 'wage_a': Decimal('11600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('24400'), 'wage_a': Decimal('25500')}]",20000,0.076038564,0.115577191,6.611951269,2.686891895
2/4/25 11:42,9edc1712-1e6e-44a7-b19a-4acd3f050903,Hindi,Bhosari,30,Female,Formal,Automotive,,migrant,family,Karnataka,No,Monthly,2,25000,"['1', '0', '0', '0', '0', '1', '1', '0', '0', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('25000'), 'wage_a': Decimal('13000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('13400'), 'wage_a': Decimal('19100')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('18200'), 'wage_a': Decimal('19900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('36300'), 'wage_a': Decimal('34300')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('17500'), 'wage_a': Decimal('20200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('32200'), 'wage_a': Decimal('35700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('21600'), 'wage_a': Decimal('25200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('13900'), 'wage_a': Decimal('18400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('37300'), 'wage_a': Decimal('32100')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14700'), 'wage_a': Decimal('19000')}]",25000,0.19682364,0.163034493,5.586573474,2.774343858
2/4/25 11:47,f1939cde-1847-4b9f-a243-0ea683380f04,Hindi,Bhosari,32,Female,Formal,Automotive,,migrant,family,Maharashtra,No,Monthly,3,15000,"['0', '1', '1', '1', '0', '0', '1', '1', '0', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('12800'), 'wage_a': Decimal('20900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('18100'), 'wage_a': Decimal('13800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('9100'), 'wage_a': Decimal('7800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('11000'), 'wage_a': Decimal('10000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('20700'), 'wage_a': Decimal('22300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('14400'), 'wage_a': Decimal('14000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('17700'), 'wage_a': Decimal('19000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19800'), 'wage_a': Decimal('16500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('13000'), 'wage_a': Decimal('15000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('10000'), 'wage_a': Decimal('10600')}]",15000,0.123383359,0.150818251,6.268279829,2.890974093
2/5/25 7:04,4a1b99a3-dc3c-428f-bfab-7a300cc0cc98,Hindi,Bhosari,38,Male,Informal,Power Generation,,migrant,family,Rajasthan,Yes,Monthly,6,14000,"['0', '1', '0', '0', '1', '1', '1', '1', '0', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('10600'), 'wage_a': Decimal('15000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('9400'), 'wage_a': Decimal('7600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('15800'), 'wage_a': Decimal('13900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('7000'), 'wage_a': Decimal('9000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('16400'), 'wage_a': Decimal('13700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19500'), 'wage_a': Decimal('16500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19700'), 'wage_a': Decimal('16600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('11900'), 'wage_a': Decimal('9400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('13900'), 'wage_a': Decimal('15900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20900'), 'wage_a': Decimal('19400')}]",14000,0.077750112,0.100614151,6.560161963,2.529840294
2/5/25 7:16,8e2bc92c-3972-4fd9-86e4-eaf8c598e640,Hindi,Bhosari,43,Male,Informal,Other,Shop assistant ,migrant,family,Maharashtra,No,Monthly,4,25000,"['0', '0', '1', '1', '1', '1', '0', '1', '1', '1']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('22300'), 'wage_a': Decimal('13600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14500'), 'wage_a': Decimal('29300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('28600'), 'wage_a': Decimal('15500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('35100'), 'wage_a': Decimal('20100')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('32000'), 'wage_a': Decimal('19500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('26300'), 'wage_a': Decimal('37200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('13500'), 'wage_a': Decimal('19700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('17600'), 'wage_a': Decimal('13300')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('27900'), 'wage_a': Decimal('32400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('25700'), 'wage_a': Decimal('36900')}]",25000,0.362439238,0.173114911,4.897180713,2.743725153
2/5/25 7:16,7694a724-70cc-48fc-bbb4-ad859ff93a5a,Hindi,Bhosari,30,Male,Formal,Other,IT ,migrant,family,Bihar,Yes,Monthly,8,25000,"['0', '0', '1', '1', '0', '0', '1', '1', '1', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('20200'), 'wage_a': Decimal('33600')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14500'), 'wage_a': Decimal('18100')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('34300'), 'wage_a': Decimal('30300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('18800'), 'wage_a': Decimal('15900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('24100'), 'wage_a': Decimal('28400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('27900'), 'wage_a': Decimal('30100')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('19100'), 'wage_a': Decimal('18200')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('36800'), 'wage_a': Decimal('33500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('18500'), 'wage_a': Decimal('18000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('14100'), 'wage_a': Decimal('13500')}]",25000,0.06492974,0.120902462,6.297926709,2.880300267
2/5/25 7:21,21af7c09-eb93-4f75-8093-0bcf9c7e3834,Hindi,Bhosari,38,Male,Informal,Other,Security guard ,migrant,family,Maharashtra,Yes,Monthly,3,25000,"['1', '1', '0', '0', '1', '0', '0', '0', '0', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('36000'), 'wage_a': Decimal('21500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('24500'), 'wage_a': Decimal('17000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('35800'), 'wage_a': Decimal('29700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('16700'), 'wage_a': Decimal('22000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('27600'), 'wage_a': Decimal('19900')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('15400'), 'wage_a': Decimal('19200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('18600'), 'wage_a': Decimal('22700')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('29900'), 'wage_a': Decimal('25400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('20600'), 'wage_a': Decimal('24800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14800'), 'wage_a': Decimal('18800')}]",25000,0.125678599,0.10969123,6.293786176,2.610538091
2/5/25 7:27,f7c806eb-5fbc-49ee-9bb8-15034948e3da,Hindi,Bhosari,28,Male,Informal,Other,Shop assistant ,migrant,family,Maharashtra,Yes,Monthly,4,15000,"['1', '0', '0', '0', '0', '1', '1', '1', '1', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('21500'), 'wage_a': Decimal('13000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14600'), 'wage_a': Decimal('18800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('7700'), 'wage_a': Decimal('8700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('14800'), 'wage_a': Decimal('18500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('11500'), 'wage_a': Decimal('10600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('12600'), 'wage_a': Decimal('9800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('17500'), 'wage_a': Decimal('15800')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('17000'), 'wage_a': Decimal('15400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('20800'), 'wage_a': Decimal('22200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('10100'), 'wage_a': Decimal('13700')}]",15000,0.088035339,0.108978627,6.60933624,2.562443473
2/5/25 7:29,dfe5b74e-e717-4a32-9813-740b731c9a2e,Hindi,Bhosari,38,Male,Informal,Other,Company Drivar ,migrant,family,Maharashtra,No,Monthly,4,12000,"['0', '0', '0', '1', '0', '0', '1', '1', '1', '0']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('8200'), 'wage_a': Decimal('13300')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('13400'), 'wage_a': Decimal('16500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('10700'), 'wage_a': Decimal('12500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('11600'), 'wage_a': Decimal('10700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('9500'), 'wage_a': Decimal('10000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('8900'), 'wage_a': Decimal('9200')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('16700'), 'wage_a': Decimal('15600')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('15200'), 'wage_a': Decimal('14500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('13100'), 'wage_a': Decimal('12800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('7100'), 'wage_a': Decimal('7200')}]",12000,0.080772464,0.137967276,5.563819217,3.117826257
2/5/25 8:09,00444eb2-67d4-415f-9663-6e620bc40d5e,Hindi,Bhosari,42,Male,Formal,Automotive,,migrant,family,Maharashtra,Yes,Monthly,5,30000,"['1', '1', '1', '0', '0', '0', '1', '0', '0', '0']","[{'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('41900'), 'wage_a': Decimal('24000')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20600'), 'wage_a': Decimal('15100')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('34500'), 'wage_a': Decimal('28400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('19400'), 'wage_a': Decimal('23000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('27600'), 'wage_a': Decimal('30000')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('33800'), 'wage_a': Decimal('38500')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('41500'), 'wage_a': Decimal('43200')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('33800'), 'wage_a': Decimal('36400')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('40100'), 'wage_a': Decimal('38500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('43500'), 'wage_a': Decimal('38600')}]",30000,0.133868927,0.148501099,5.802583659,2.846510113
2/5/25 10:00,3831c288-cf7e-4e44-bfc0-1fe42807899d,Hindi,Bhosari,35,Male,Informal,Automotive,,migrant,alone,Bihar,Yes,Monthly,5,19000,"['0', '1', '1', '1', '1', '0', '1', '1', '1', '1']","[{'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('15900'), 'wage_a': Decimal('25700')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('18700'), 'wage_a': Decimal('24800')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('18600'), 'wage_a': Decimal('26900')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('24900'), 'wage_a': Decimal('13300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('17400'), 'wage_a': Decimal('11500')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('24100'), 'wage_a': Decimal('17400')}, {'design_a': 'No', 'design_b': 'Yes', 'wage_b': Decimal('16300'), 'wage_a': Decimal('25300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('22000'), 'wage_a': Decimal('13200')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('20900'), 'wage_a': Decimal('12300')}, {'design_a': 'Yes', 'design_b': 'No', 'wage_b': Decimal('24800'), 'wage_a': Decimal('16800')}]",19000,0.368815183,0.161638393,5.467688932,2.865053263
